node_id,deg_centr
21999,0.00012371644191513053
5452,0.00024743288383026105
7839,0.0001855746628726958
8309,0.00012371644191513053
28829,0.00024743288383026105
16548,0.0001855746628726958
16549,0.00012371644191513053
8353,0.00024743288383026105
23090,0.0001855746628726958
2068,0.0003711493257453916
18734,0.0001855746628726958
5045,6.185822095756526e-05
20631,0.0001855746628726958
27621,0.0001855746628726958
16101,0.00024743288383026105
10296,6.185822095756526e-05
23974,0.0001855746628726958
5255,0.00012371644191513053
5256,0.00012371644191513053
4385,0.0003092911047878263
24739,0.0001855746628726958
25387,0.00012371644191513053
25294,0.00012371644191513053
6055,0.00012371644191513053
7421,0.00012371644191513053
1723,0.0001855746628726958
10491,0.00012371644191513053
13653,0.0001855746628726958
21840,0.0001855746628726958
13642,0.0001855746628726958
21149,6.185822095756526e-05
19548,0.00012371644191513053
19551,0.0001855746628726958
19662,0.00024743288383026105
29337,0.00012371644191513053
28517,0.0003711493257453916
4610,0.0003711493257453916
29553,0.0006804404305332178
30853,0.00012371644191513053
9216,6.185822095756526e-05
23506,0.0001855746628726958
19319,0.0001855746628726958
19320,0.0001855746628726958
2327,0.0003711493257453916
29355,0.0001855746628726958
6815,0.00012371644191513053
6816,0.00024743288383026105
16522,6.185822095756526e-05
25639,0.0001855746628726958
4914,0.00012371644191513053
20469,0.0001855746628726958
7681,0.00012371644191513053
27180,0.0001855746628726958
14395,0.00012371644191513053
18737,0.00024743288383026105
17253,0.00012371644191513053
27900,0.0001855746628726958
16373,0.00012371644191513053
29364,0.00043300754670295684
4745,0.00012371644191513053
4746,6.185822095756526e-05
8721,6.185822095756526e-05
9895,0.00012371644191513053
3442,0.00012371644191513053
1206,0.00012371644191513053
5348,0.00012371644191513053
10225,0.00012371644191513053
30301,0.00012371644191513053
20153,0.00012371644191513053
12629,6.185822095756526e-05
25173,0.0001855746628726958
5157,0.00024743288383026105
5156,0.00012371644191513053
20904,0.0001855746628726958
20906,0.0001855746628726958
10436,6.185822095756526e-05
28450,0.0003092911047878263
19672,0.0001855746628726958
22726,0.0001855746628726958
3572,0.00024743288383026105
642,0.0003711493257453916
16130,0.0001855746628726958
30695,0.00012371644191513053
952,0.0003711493257453916
29481,0.0004948657676605221
10851,6.185822095756526e-05
29881,0.0001855746628726958
2659,6.185822095756526e-05
15532,0.00012371644191513053
10143,0.00012371644191513053
30867,0.0001855746628726958
23079,0.00012371644191513053
23081,0.00012371644191513053
500,0.00012371644191513053
19340,0.0001855746628726958
536,0.0001855746628726958
16283,0.00012371644191513053
25666,0.0001855746628726958
25671,0.0001855746628726958
3586,0.00024743288383026105
30868,0.00012371644191513053
22186,0.0001855746628726958
22151,0.0001855746628726958
345,0.00012371644191513053
354,0.0001855746628726958
25747,0.0001855746628726958
25754,0.0001855746628726958
26088,0.0001855746628726958
26087,0.00012371644191513053
24881,0.0001855746628726958
27243,0.0001855746628726958
3350,0.00024743288383026105
8604,0.00012371644191513053
16491,0.00012371644191513053
28494,0.00012371644191513053
18604,0.0001855746628726958
18680,0.0001855746628726958
18303,0.00024743288383026105
18301,0.0001855746628726958
30876,0.00012371644191513053
30877,0.0001855746628726958
383,0.0003092911047878263
28558,0.0003092911047878263
3607,0.00012371644191513053
3608,0.00012371644191513053
2384,0.00012371644191513053
29582,0.0001855746628726958
3027,0.00012371644191513053
14283,0.00012371644191513053
29239,0.00024743288383026105
20471,0.0001855746628726958
20473,0.0001855746628726958
5922,0.00024743288383026105
25074,0.00012371644191513053
14039,0.00012371644191513053
15888,0.00012371644191513053
9416,0.0001855746628726958
29520,0.00024743288383026105
4808,0.0001855746628726958
4846,0.00012371644191513053
8162,0.00012371644191513053
23072,0.00012371644191513053
18802,0.0001855746628726958
18803,0.0001855746628726958
20922,0.00012371644191513053
22964,0.00012371644191513053
106,0.00043300754670295684
19059,0.0001855746628726958
7583,0.0003711493257453916
8027,0.0001855746628726958
790,0.00024743288383026105
791,0.00012371644191513053
9321,0.0001855746628726958
23561,0.0001855746628726958
2644,0.00024743288383026105
11495,0.00012371644191513053
14836,0.0003711493257453916
14855,6.185822095756526e-05
9150,0.00012371644191513053
31119,0.0001855746628726958
3097,0.00024743288383026105
9646,0.00012371644191513053
549,0.00012371644191513053
15818,0.00012371644191513053
19799,0.00012371644191513053
31138,0.00024743288383026105
2854,0.0001855746628726958
2856,0.00012371644191513053
3412,0.00012371644191513053
29063,6.185822095756526e-05
30919,0.0001855746628726958
11904,0.0001855746628726958
4294,0.0004948657676605221
31218,0.00012371644191513053
29701,0.0001855746628726958
3709,0.00012371644191513053
3740,0.0001855746628726958
22881,0.0001855746628726958
7721,0.00043300754670295684
19401,0.0001855746628726958
22984,0.0001855746628726958
18285,0.0001855746628726958
23854,0.0001855746628726958
1225,0.0004948657676605221
20494,0.00012371644191513053
8491,6.185822095756526e-05
23173,0.0001855746628726958
17388,0.00012371644191513053
25623,0.0001855746628726958
23178,0.0001855746628726958
24029,0.00012371644191513053
10421,0.00012371644191513053
22212,0.00024743288383026105
22253,0.0001855746628726958
7170,0.00012371644191513053
31287,0.0001855746628726958
4956,0.00012371644191513053
20436,0.0001855746628726958
490,0.00024743288383026105
6206,0.00024743288383026105
6207,0.0001855746628726958
12538,0.00024743288383026105
23654,0.0001855746628726958
601,0.00012371644191513053
7267,0.0001855746628726958
2715,0.00012371644191513053
30833,0.0001855746628726958
25118,0.0001855746628726958
29152,6.185822095756526e-05
8639,0.0001855746628726958
7567,0.0003711493257453916
7569,0.0003711493257453916
8431,0.00024743288383026105
8433,6.185822095756526e-05
3272,0.00012371644191513053
18367,0.0001855746628726958
9887,0.0001855746628726958
15226,0.00012371644191513053
22550,0.0001855746628726958
2711,0.0001855746628726958
5834,6.185822095756526e-05
28489,0.0003092911047878263
509,0.00012371644191513053
19341,0.0001855746628726958
9204,0.0001855746628726958
9207,0.0001855746628726958
11458,6.185822095756526e-05
16062,0.0001855746628726958
30794,0.00012371644191513053
3510,0.0003711493257453916
6751,0.00012371644191513053
6754,0.00012371644191513053
6624,0.0003092911047878263
14535,0.00024743288383026105
8728,0.00043300754670295684
28873,0.0001855746628726958
21159,0.0001855746628726958
21160,0.0001855746628726958
1889,0.0003092911047878263
6613,0.00012371644191513053
19280,0.00012371644191513053
358,0.0007422986514907832
29822,0.0001855746628726958
4891,0.00012371644191513053
4113,0.0003092911047878263
30175,0.0001855746628726958
3840,0.0003092911047878263
28438,0.0003092911047878263
2790,0.0003711493257453916
26788,0.0001855746628726958
12028,0.00012371644191513053
12029,6.185822095756526e-05
380,0.0003711493257453916
446,0.0007422986514907832
389,0.0001855746628726958
9688,0.00012371644191513053
3725,6.185822095756526e-05
21019,0.00024743288383026105
546,0.00012371644191513053
19376,0.0001855746628726958
5419,0.00043300754670295684
22930,0.0001855746628726958
9913,0.0003711493257453916
9918,0.00012371644191513053
8236,0.00012371644191513053
8238,0.0001855746628726958
21435,0.0001855746628726958
21436,0.00024743288383026105
2656,0.0003711493257453916
3866,0.00012371644191513053
16977,0.00012371644191513053
28728,0.00012371644191513053
7152,0.00012371644191513053
8555,0.00012371644191513053
8557,0.00012371644191513053
170,0.0001855746628726958
749,0.00012371644191513053
22551,0.00024743288383026105
22555,0.0001855746628726958
15807,0.0001855746628726958
15811,6.185822095756526e-05
18631,0.0001855746628726958
18677,0.0001855746628726958
10213,0.0003092911047878263
10215,0.00012371644191513053
813,0.00012371644191513053
407,0.0001855746628726958
7301,0.00012371644191513053
30945,0.00012371644191513053
7820,0.00012371644191513053
22924,0.0001855746628726958
27053,0.0001855746628726958
27054,0.0001855746628726958
8619,0.00012371644191513053
29612,0.00024743288383026105
1402,0.0001855746628726958
19806,0.0001855746628726958
30637,0.00012371644191513053
576,0.0001855746628726958
23107,0.0001855746628726958
23108,0.0001855746628726958
13485,0.00012371644191513053
9049,0.0001855746628726958
13155,6.185822095756526e-05
15959,0.00012371644191513053
15960,6.185822095756526e-05
7858,0.0006185822095756526
30432,0.00012371644191513053
22741,0.0001855746628726958
878,0.0003711493257453916
30749,0.0001855746628726958
9101,0.0001855746628726958
9709,0.00024743288383026105
9712,0.0003711493257453916
28703,0.0001855746628726958
28702,0.00012371644191513053
27044,0.00012371644191513053
28921,0.00024743288383026105
9238,0.00012371644191513053
28931,0.0001855746628726958
13421,0.0001855746628726958
13422,0.00012371644191513053
18304,6.185822095756526e-05
20994,0.0001855746628726958
3675,0.0003711493257453916
8225,0.00024743288383026105
8235,0.00024743288383026105
23822,0.0001855746628726958
23824,0.0001855746628726958
16074,0.00012371644191513053
28886,0.00024743288383026105
3537,0.0003092911047878263
20905,0.0001855746628726958
177,0.0001855746628726958
1669,0.0001855746628726958
18637,0.00012371644191513053
18653,0.00012371644191513053
6175,0.00024743288383026105
11901,0.00012371644191513053
158,0.00012371644191513053
19088,0.00012371644191513053
117,0.00024743288383026105
344,0.00024743288383026105
19373,0.0001855746628726958
19371,0.0001855746628726958
23412,0.0001855746628726958
29672,0.0001855746628726958
5332,0.0001855746628726958
28548,0.00012371644191513053
3540,0.00024743288383026105
20907,0.0001855746628726958
9007,0.00024743288383026105
29597,0.00012371644191513053
1841,6.185822095756526e-05
20036,0.0001855746628726958
27862,6.185822095756526e-05
2783,0.0001855746628726958
11254,0.00012371644191513053
29377,0.00024743288383026105
10013,0.00012371644191513053
23846,0.0001855746628726958
6745,0.0003711493257453916
6749,0.0001855746628726958
28617,0.0003092911047878263
28597,6.185822095756526e-05
1977,0.00024743288383026105
16181,6.185822095756526e-05
7174,0.00024743288383026105
22634,0.0001855746628726958
20199,0.0001855746628726958
28280,0.00012371644191513053
2453,0.0001855746628726958
20339,0.0001855746628726958
29744,0.0001855746628726958
2034,0.0001855746628726958
19254,0.0001855746628726958
30835,0.0001855746628726958
8819,0.0001855746628726958
8833,0.0001855746628726958
7889,0.0001855746628726958
13233,0.00012371644191513053
20227,0.0001855746628726958
20238,0.0001855746628726958
14453,0.00012371644191513053
23782,0.0001855746628726958
9480,0.0003711493257453916
9874,0.00024743288383026105
17072,0.00012371644191513053
2444,0.0001855746628726958
28972,0.00012371644191513053
26985,0.0001855746628726958
26986,0.0001855746628726958
523,0.0003711493257453916
764,0.00012371644191513053
2977,0.00012371644191513053
4492,0.00012371644191513053
1644,0.00012371644191513053
871,0.00012371644191513053
9493,0.0001855746628726958
9500,0.00012371644191513053
30803,0.0001855746628726958
11105,0.00024743288383026105
10183,0.0003711493257453916
29857,0.0001855746628726958
13087,0.00012371644191513053
25710,0.0001855746628726958
3103,0.0001855746628726958
28943,0.00012371644191513053
4658,0.0001855746628726958
21618,0.0001855746628726958
6522,0.00012371644191513053
14411,0.00012371644191513053
9562,0.00024743288383026105
19023,6.185822095756526e-05
10090,0.0003092911047878263
23883,0.0001855746628726958
6587,0.0001855746628726958
19399,0.00012371644191513053
6130,0.0003092911047878263
28997,0.00024743288383026105
3502,0.00012371644191513053
14129,0.00012371644191513053
19963,0.0001855746628726958
1701,0.0001855746628726958
18250,0.00024743288383026105
18251,0.0001855746628726958
29248,0.0007422986514907832
31101,0.0001855746628726958
17786,0.0001855746628726958
28392,0.00012371644191513053
1918,0.00024743288383026105
18992,0.0001855746628726958
30398,0.0001855746628726958
30399,0.0001855746628726958
2724,0.00043300754670295684
22917,0.0001855746628726958
3250,0.0003092911047878263
7892,0.0001855746628726958
6504,0.00012371644191513053
19617,0.0001855746628726958
19263,0.0001855746628726958
211,0.00024743288383026105
4058,0.00024743288383026105
30149,0.0001855746628726958
5589,0.00012371644191513053
1583,0.00012371644191513053
8055,0.0001855746628726958
15887,0.00012371644191513053
10123,0.00012371644191513053
10126,0.00012371644191513053
424,0.0003711493257453916
30235,0.0001855746628726958
7538,0.00024743288383026105
6877,0.0003092911047878263
21398,0.0001855746628726958
33,0.0007422986514907832
23739,0.0001855746628726958
9776,6.185822095756526e-05
24885,0.0001855746628726958
28234,0.00012371644191513053
8631,6.185822095756526e-05
23215,0.0001855746628726958
13094,6.185822095756526e-05
27134,0.00012371644191513053
3419,0.0003711493257453916
3420,0.0001855746628726958
10896,0.0001855746628726958
24588,0.0001855746628726958
19337,0.0001855746628726958
19338,0.0001855746628726958
19982,0.0001855746628726958
19691,0.0001855746628726958
25669,0.00012371644191513053
2912,0.00024743288383026105
192,0.0001855746628726958
19117,0.0001855746628726958
1030,0.0003711493257453916
7276,0.00012371644191513053
16687,0.00012371644191513053
16963,0.00012371644191513053
23840,0.0001855746628726958
23838,0.0001855746628726958
9708,0.0003711493257453916
31238,0.0001855746628726958
29448,0.00024743288383026105
2011,0.00012371644191513053
9334,0.00012371644191513053
23548,0.0001855746628726958
3199,6.185822095756526e-05
3207,0.0001855746628726958
124,0.00012371644191513053
129,0.0003711493257453916
6131,6.185822095756526e-05
2416,0.0003092911047878263
19108,0.0001855746628726958
6124,0.00012371644191513053
6126,0.0001855746628726958
22936,0.0001855746628726958
22967,0.0001855746628726958
19534,0.0001855746628726958
27144,0.00024743288383026105
18162,0.00012371644191513053
1294,0.0003711493257453916
29016,0.0001855746628726958
23792,0.0001855746628726958
2052,0.00012371644191513053
30815,0.0001855746628726958
30618,0.00012371644191513053
30619,0.00012371644191513053
21322,0.00024743288383026105
29266,0.0006185822095756526
4617,6.185822095756526e-05
30341,0.0001855746628726958
11645,6.185822095756526e-05
24740,0.0001855746628726958
3005,0.0003092911047878263
2122,0.0003092911047878263
14121,0.0001855746628726958
31072,0.0001855746628726958
27843,0.00012371644191513053
31106,0.0001855746628726958
6931,0.00012371644191513053
7288,0.0001855746628726958
8524,0.00024743288383026105
8525,0.00012371644191513053
12326,0.00012371644191513053
22568,0.0001855746628726958
3730,0.00012371644191513053
17164,0.00012371644191513053
4629,0.00012371644191513053
12570,0.00012371644191513053
16938,0.0001855746628726958
28277,0.0001855746628726958
3100,6.185822095756526e-05
25120,0.0001855746628726958
14171,0.00024743288383026105
16863,6.185822095756526e-05
30187,0.0001855746628726958
31313,0.00012371644191513053
2248,0.0003092911047878263
4167,0.00024743288383026105
2620,0.00012371644191513053
10918,0.00012371644191513053
23159,0.0001855746628726958
23188,0.0001855746628726958
9842,0.0001855746628726958
9845,0.00012371644191513053
13633,0.00012371644191513053
13774,0.00012371644191513053
23539,0.0001855746628726958
30484,0.0001855746628726958
23249,0.0001855746628726958
23250,0.0001855746628726958
2473,0.0001855746628726958
2476,0.00012371644191513053
21559,0.00012371644191513053
21560,0.0001855746628726958
3416,0.00012371644191513053
20840,0.00012371644191513053
18333,0.0001855746628726958
18332,0.0001855746628726958
7141,0.00043300754670295684
18765,0.0001855746628726958
3516,0.0006185822095756526
27435,0.0001855746628726958
10668,0.00024743288383026105
21960,0.0001855746628726958
3581,0.00024743288383026105
3239,0.00024743288383026105
7127,0.0003092911047878263
7129,0.00024743288383026105
3929,0.00024743288383026105
30117,0.0001855746628726958
18306,0.00024743288383026105
18307,0.0001855746628726958
2837,0.0003092911047878263
20493,0.0001855746628726958
9851,0.0001855746628726958
23776,0.0001855746628726958
7233,0.0001855746628726958
10107,6.185822095756526e-05
22420,0.00012371644191513053
25526,0.00012371644191513053
21456,0.0001855746628726958
26241,0.0001855746628726958
2793,0.0001855746628726958
29087,0.0001855746628726958
25188,0.0001855746628726958
28536,0.0003092911047878263
6495,0.00024743288383026105
7232,0.0001855746628726958
4477,0.00024743288383026105
28505,0.0003092911047878263
6784,0.00024743288383026105
23034,0.0001855746628726958
21836,0.0001855746628726958
23245,0.0001855746628726958
9956,0.00012371644191513053
30062,0.00012371644191513053
620,0.00024743288383026105
28330,6.185822095756526e-05
414,0.0003092911047878263
22714,0.0001855746628726958
5431,0.00012371644191513053
21979,0.0001855746628726958
16910,0.00012371644191513053
29183,0.0001855746628726958
9694,0.00012371644191513053
765,0.00012371644191513053
7459,0.0004948657676605221
19760,0.0001855746628726958
19565,0.0001855746628726958
19567,0.00012371644191513053
1891,0.0006185822095756526
1910,0.0003092911047878263
6902,0.00024743288383026105
7700,6.185822095756526e-05
10247,0.00012371644191513053
10248,0.00012371644191513053
30035,0.00012371644191513053
12066,0.00024743288383026105
8296,0.00012371644191513053
14462,0.00012371644191513053
4442,0.0003092911047878263
6022,0.00012371644191513053
21838,0.0001855746628726958
15826,0.00012371644191513053
31016,0.0001855746628726958
7778,0.00012371644191513053
31004,0.0001855746628726958
9989,0.0003711493257453916
29008,0.0003092911047878263
319,0.0003711493257453916
29015,0.0003711493257453916
506,0.0003092911047878263
29237,0.0005567239886180873
10861,0.00012371644191513053
18428,0.0001855746628726958
28359,0.00012371644191513053
15980,0.0001855746628726958
10612,0.00012371644191513053
18977,0.0001855746628726958
8321,6.185822095756526e-05
23120,0.0001855746628726958
20068,0.00012371644191513053
20071,0.0001855746628726958
3106,0.0006185822095756526
4135,6.185822095756526e-05
6898,0.0001855746628726958
8316,0.00012371644191513053
7222,0.00043300754670295684
10059,0.00024743288383026105
21075,0.0001855746628726958
21077,0.0001855746628726958
25758,0.00012371644191513053
25759,0.0001855746628726958
5920,6.185822095756526e-05
25063,0.0001855746628726958
25027,0.00012371644191513053
25028,0.00012371644191513053
1395,0.00024743288383026105
1396,0.00012371644191513053
20263,0.0001855746628726958
2315,0.0005567239886180873
10068,0.0003092911047878263
10072,0.0003092911047878263
4642,6.185822095756526e-05
14255,0.0001855746628726958
310,6.185822095756526e-05
20525,0.0001855746628726958
3944,0.00024743288383026105
7157,0.0001855746628726958
3356,0.0001855746628726958
6212,0.00024743288383026105
22655,0.0001855746628726958
27026,0.0001855746628726958
20,0.0001855746628726958
9251,0.00012371644191513053
23514,0.0001855746628726958
7087,0.00012371644191513053
7464,0.00012371644191513053
24723,0.0001855746628726958
2636,0.0003092911047878263
29595,0.0001855746628726958
7037,0.00012371644191513053
28713,0.0001855746628726958
590,0.00012371644191513053
29358,0.0005567239886180873
22139,0.0001855746628726958
28231,0.0004948657676605221
19736,0.0001855746628726958
19737,0.0001855746628726958
22094,0.0001855746628726958
5726,6.185822095756526e-05
11919,6.185822095756526e-05
23957,0.00012371644191513053
19939,0.0001855746628726958
19940,0.00012371644191513053
5385,0.00024743288383026105
5386,0.00012371644191513053
22293,0.00012371644191513053
18184,0.00012371644191513053
11545,0.00012371644191513053
24702,0.0001855746628726958
5886,0.0001855746628726958
28485,6.185822095756526e-05
8352,0.0003092911047878263
23089,0.0001855746628726958
25409,0.0001855746628726958
20624,0.00012371644191513053
22152,0.0001855746628726958
18660,0.00024743288383026105
18662,0.0001855746628726958
23316,0.00024743288383026105
23319,0.00024743288383026105
19670,0.0001855746628726958
30754,0.0001855746628726958
1961,0.00012371644191513053
3083,0.0001855746628726958
1511,0.00012371644191513053
19863,0.00012371644191513053
12777,0.0003092911047878263
25244,0.0001855746628726958
3520,6.185822095756526e-05
3400,0.00024743288383026105
30188,0.00012371644191513053
9264,0.00012371644191513053
19474,0.0001855746628726958
457,0.0003092911047878263
18216,0.0001855746628726958
28504,0.0003711493257453916
18302,0.0001855746628726958
19899,0.0001855746628726958
30789,0.0001855746628726958
8401,0.00012371644191513053
24099,0.00012371644191513053
2820,0.0001855746628726958
2822,0.00012371644191513053
616,0.00024743288383026105
9326,0.00012371644191513053
19697,0.0001855746628726958
29514,0.00024743288383026105
1008,0.00012371644191513053
9371,6.185822095756526e-05
30518,0.0001855746628726958
10128,0.00012371644191513053
4110,0.0001855746628726958
6676,6.185822095756526e-05
22544,0.00024743288383026105
7247,0.00012371644191513053
7248,0.0001855746628726958
350,0.0001855746628726958
19248,0.0001855746628726958
693,0.0001855746628726958
15795,6.185822095756526e-05
16815,0.0001855746628726958
16852,0.00012371644191513053
19323,0.0001855746628726958
19324,0.0001855746628726958
23598,0.00012371644191513053
28945,0.0001855746628726958
206,0.0005567239886180873
20970,0.0001855746628726958
1903,0.0001855746628726958
19179,0.0001855746628726958
19180,0.0001855746628726958
18283,0.00012371644191513053
30400,0.0001855746628726958
31188,0.0001855746628726958
13453,0.00012371644191513053
4621,0.0001855746628726958
4839,0.00043300754670295684
23719,0.0001855746628726958
23720,0.0001855746628726958
1864,0.00012371644191513053
1866,0.00012371644191513053
30078,0.0001855746628726958
2745,0.0005567239886180873
767,0.00024743288383026105
181,0.00012371644191513053
20492,0.0001855746628726958
5771,6.185822095756526e-05
5814,0.0001855746628726958
30999,0.00012371644191513053
20027,0.0001855746628726958
20187,0.0001855746628726958
7067,0.0001855746628726958
9824,6.185822095756526e-05
2079,0.00012371644191513053
2162,0.00012371644191513053
9727,0.0001855746628726958
9731,6.185822095756526e-05
9419,0.0003092911047878263
6664,0.0001855746628726958
21271,0.00012371644191513053
30150,0.00012371644191513053
7693,0.0003092911047878263
8430,0.00012371644191513053
25746,0.00012371644191513053
13352,0.0001855746628726958
12965,0.00012371644191513053
20829,0.0001855746628726958
23834,0.0001855746628726958
23835,0.0001855746628726958
20010,0.0001855746628726958
31257,0.0001855746628726958
7665,0.00012371644191513053
22833,0.0001855746628726958
1385,0.0001855746628726958
29960,0.0001855746628726958
30926,0.0001855746628726958
24767,0.0001855746628726958
24770,0.0001855746628726958
30579,0.0001855746628726958
11843,6.185822095756526e-05
21299,0.0001855746628726958
21300,0.0001855746628726958
9487,0.00012371644191513053
2672,0.0001855746628726958
19635,0.0001855746628726958
19494,0.0001855746628726958
22575,0.00012371644191513053
25930,0.0001855746628726958
13566,6.185822095756526e-05
13567,0.00012371644191513053
2643,0.0004948657676605221
23959,0.0001855746628726958
10161,0.0003092911047878263
29789,0.0001855746628726958
13917,0.0001855746628726958
25994,6.185822095756526e-05
7259,0.00012371644191513053
12203,0.00012371644191513053
20169,0.0001855746628726958
20170,0.00012371644191513053
649,0.0004948657676605221
3455,0.00012371644191513053
7106,6.185822095756526e-05
18484,0.0001855746628726958
7523,0.00024743288383026105
20939,0.00024743288383026105
31338,0.00024743288383026105
30238,0.00012371644191513053
11488,0.00012371644191513053
24667,0.0001855746628726958
19242,0.0001855746628726958
5122,0.00012371644191513053
5136,0.00012371644191513053
2945,0.00024743288383026105
19461,0.0001855746628726958
5108,6.185822095756526e-05
5109,0.00012371644191513053
3561,0.0003092911047878263
3566,0.0001855746628726958
22750,0.0001855746628726958
7273,0.00024743288383026105
4247,0.0004948657676605221
24610,0.0001855746628726958
30014,0.0001855746628726958
28902,0.00012371644191513053
28903,0.00012371644191513053
18622,0.0001855746628726958
9690,6.185822095756526e-05
19168,0.0001855746628726958
19759,0.0001855746628726958
30762,0.00012371644191513053
11953,0.00024743288383026105
20837,0.0001855746628726958
2008,0.00012371644191513053
2014,0.00024743288383026105
3223,0.0003092911047878263
3225,0.0001855746628726958
5862,0.00024743288383026105
15830,6.185822095756526e-05
22258,0.0001855746628726958
28607,0.0003092911047878263
25751,0.0001855746628726958
322,0.0004948657676605221
7566,0.00012371644191513053
29513,0.0003092911047878263
1194,0.00043300754670295684
29920,0.0001855746628726958
24711,0.0001855746628726958
17747,0.00012371644191513053
25241,0.00024743288383026105
8413,0.00043300754670295684
30453,0.00012371644191513053
1019,0.0003092911047878263
28680,0.0003711493257453916
4948,0.00043300754670295684
22353,0.0001855746628726958
6894,0.00012371644191513053
1942,0.00012371644191513053
30153,0.00012371644191513053
2796,0.0001855746628726958
29368,0.00012371644191513053
18678,0.00024743288383026105
18668,0.0001855746628726958
14001,0.0001855746628726958
14015,0.0001855746628726958
3135,0.0003092911047878263
8363,0.0003092911047878263
29257,0.00012371644191513053
6724,0.0001855746628726958
6771,0.00012371644191513053
13410,0.0003092911047878263
13443,0.0001855746628726958
11949,0.0001855746628726958
12075,6.185822095756526e-05
24921,0.0001855746628726958
20964,0.00024743288383026105
29829,0.0001855746628726958
10162,0.00012371644191513053
10163,0.00012371644191513053
9174,0.00024743288383026105
10747,0.0001855746628726958
22678,0.0001855746628726958
29098,0.00024743288383026105
4394,0.0003711493257453916
5791,0.0001855746628726958
23644,0.0001855746628726958
23645,0.00024743288383026105
2943,0.00012371644191513053
2944,0.00024743288383026105
23775,0.0001855746628726958
9848,6.185822095756526e-05
20958,0.0001855746628726958
3512,0.00012371644191513053
