node_id,page_rank 
1232,4.530729620568237e-05
30760,6.467206050246918e-05
8878,2.962631784528482e-05
6404,5.791277101894308e-05
2726,4.051150383794547e-05
24145,6.288530428909175e-05
27976,5.397426640808783e-05
3864,0.00015357842163166003
23698,6.855461026568711e-05
1065,5.6354957845332174e-05
1066,8.384959495002419e-05
2512,7.255223880563424e-05
2513,5.1173258375911364e-05
19379,6.531440229567238e-05
28848,9.275390665198488e-05
18624,8.531248287370246e-05
6738,8.263983888977429e-05
15788,3.277610476507207e-05
4258,0.00015263335647926383
7763,6.259447137983237e-05
16422,7.476260025536581e-05
1734,5.3796060614364525e-05
9477,6.175864321206166e-05
23596,6.795668849305753e-05
12123,5.6889080773046905e-05
24937,8.364704914557558e-05
7471,2.948423767378502e-05
190,0.00011886530952581555
20284,6.191303090160266e-05
22694,6.325944662977955e-05
20921,6.246349983317801e-05
28425,7.901066595959342e-05
4686,7.338217671984344e-05
21697,4.870398010836399e-05
19036,6.330840779927133e-05
5322,5.21826224467187e-05
21937,7.4021591667632e-05
29532,6.895780764419749e-05
29534,6.325456331793521e-05
21906,6.710591757708406e-05
8982,5.0745275569589564e-05
28895,5.332712089692231e-05
6958,4.393156408849752e-05
29167,4.393156408849752e-05
22127,5.932946414668852e-05
8774,5.78286870198029e-05
11530,8.414426623271345e-05
11531,4.32125752657042e-05
13767,5.60634186015627e-05
29245,5.551993085536749e-05
5953,5.946824066169818e-05
22505,7.746037972544787e-05
6527,0.00012307239005317086
6529,3.0211220706500333e-05
6720,0.00014859102809900698
19719,5.701569947225948e-05
28269,6.042575207889411e-05
19951,5.1492566977815874e-05
19952,5.1273236609228536e-05
13841,7.720263084713119e-05
29284,5.4386452965182985e-05
27034,7.531246958085417e-05
27108,8.500524955347598e-05
29902,5.885822260649321e-05
30595,5.885822260649321e-05
25502,7.405327072622795e-05
29131,0.0001575821810958462
283,7.746617846358475e-05
9115,4.9593316132506814e-05
23460,7.028097962521185e-05
23214,7.242152597874857e-05
25667,5.405562233908795e-05
2471,5.3530285186805145e-05
30021,7.30783294679064e-05
2518,4.340659281035001e-05
29587,8.030219669914485e-05
717,9.204651949969322e-05
17425,5.397426640808783e-05
18280,5.036177631860984e-05
30525,6.984717583461413e-05
15675,7.798089849652223e-05
26834,5.138885930452218e-05
48,9.012117606597189e-05
29421,6.97065033770235e-05
25109,8.422609989040011e-05
2341,4.7651511881065694e-05
474,0.0001111200672351604
951,7.425423048849748e-05
7605,3.293188667756763e-05
28226,0.00011119375990912403
6650,6.380764104905936e-05
17848,4.985129631654243e-05
29686,7.387747646820625e-05
12447,3.410945650991919e-05
25054,8.761729253198777e-05
8636,4.728817016717951e-05
5211,6.735711548399575e-05
21018,7.171129998935461e-05
20809,6.0224501606238226e-05
9025,4.8286837804317185e-05
9028,4.870693804343626e-05
4973,4.57139284058524e-05
1831,0.00016765091330316062
9009,5.874623112744152e-05
13730,7.584852124077816e-05
17391,8.150827633651909e-05
23494,7.280124182133417e-05
23495,6.950661805225785e-05
27282,6.161741261980855e-05
20288,8.25465748383332e-05
7683,7.38601754590292e-05
21439,6.049080098280637e-05
24499,8.75015957387388e-05
11148,3.40730468041438e-05
18404,6.125587475492809e-05
30114,6.762428466475e-05
11405,9.68977867054819e-05
30565,7.055269184315949e-05
19181,6.988629470351768e-05
19182,7.180897439779626e-05
15156,5.1403676716679996e-05
11930,5.241674201752024e-05
18334,7.0872264263678e-05
20116,6.253032588071216e-05
20117,6.803685878217195e-05
12398,3.7628284545212804e-05
25036,9.98919308592604e-05
8249,0.00010072521168829016
3329,6.152303706986813e-05
3910,3.5423301776733786e-05
5119,8.642090923630317e-05
5999,5.718781785750036e-05
6896,2.7393617297357128e-05
3614,0.00013870431208631235
20944,6.581330962565129e-05
14014,3.562776031510298e-05
26072,9.298291119611026e-05
16113,4.9025117604265945e-05
29632,6.91788976428424e-05
2722,3.080414469610252e-05
19071,7.59855569054955e-05
21422,7.895320423544492e-05
21429,7.934328592578565e-05
14300,5.981333308089466e-05
18197,4.72847066221693e-05
22857,5.964182442159292e-05
4264,3.53813583166618e-05
896,8.753133673138739e-05
30631,7.15049258732611e-05
7039,8.05439077624489e-05
7040,3.209832536902354e-05
8338,8.319062968775706e-05
29228,0.0001007151260012382
24820,6.56314611096259e-05
9869,3.275896950255002e-05
23788,8.284760019977599e-05
30928,6.22733340464569e-05
19756,6.26004614736231e-05
6457,0.00011596625341626465
29610,5.001513082035276e-05
20262,5.926110363534639e-05
107,9.109528238094623e-05
502,4.64541836965372e-05
10724,5.980361214041728e-05
25380,5.797470481274799e-05
17238,6.002712898774595e-05
27884,6.147925204481448e-05
8113,7.228192591121201e-05
23054,6.909073089343415e-05
6799,0.00013279105692938704
10073,2.8090616870767677e-05
17099,5.161706667293934e-05
25682,7.113679065937572e-05
13777,5.565611947296923e-05
7251,9.745460520183514e-05
8473,4.69194393213161e-05
9433,3.0713586097913775e-05
28759,7.565048173253358e-05
9675,4.8941443307777915e-05
9676,9.212658385119788e-05
2654,6.568894440757867e-05
20345,8.749208553729886e-05
9855,4.826475381295852e-05
28996,8.913099372792914e-05
1994,4.961935897453848e-05
28155,5.148217871115124e-05
2066,6.348337166474705e-05
29530,0.00010807064207737717
18088,5.9961176460722584e-05
17396,7.147170783171529e-05
17352,5.54914009437151e-05
6647,5.242329909191251e-05
30416,6.175319753010472e-05
18590,5.078906847504565e-05
18628,5.940192439035321e-05
18629,7.635388293506518e-05
9884,3.079257127769175e-05
31012,7.593119259773521e-05
8365,5.058255638671174e-05
23133,6.974417449625413e-05
3146,4.977411053103528e-05
16191,8.497031019919854e-05
667,5.576527596345503e-05
21044,6.703682625479142e-05
29987,4.388218647953681e-05
30614,8.14229216120009e-05
12167,3.2781449275402285e-05
24966,8.297145300702684e-05
14520,5.6810404073592836e-05
8975,5.3271717307727876e-05
18116,4.894605600722446e-05
18454,6.970950974701849e-05
18455,4.879019985782832e-05
3937,7.845741179136163e-05
18775,7.513555184925747e-05
28841,3.922239193216523e-05
22272,5.923424415990879e-05
22280,6.026897586540534e-05
7608,5.091907993963878e-05
7607,5.162708892985599e-05
23386,5.633399979156394e-05
1239,2.979576909116153e-05
19130,6.155615599837781e-05
29673,6.0104546881980076e-05
19200,5.303084954491045e-05
14486,3.49630243989881e-05
18342,9.064542095687904e-05
1873,0.00012118864920001665
20506,7.2278391907978e-05
9492,0.00012462860887359269
18039,6.353971232758379e-05
974,2.4774047565729232e-05
22916,5.7310091252248784e-05
2346,3.3634118953707815e-05
30462,5.554969905686942e-05
8666,5.473835927788456e-05
13301,2.8252055667650387e-05
31027,8.928739267809218e-05
8181,0.00010250361164456837
16281,5.090771692614374e-05
29255,4.9954825591827734e-05
28602,0.0001346568675402496
7243,8.47816391920244e-05
22676,7.451804990718177e-05
225,5.23064077950458e-05
19344,7.781651621368503e-05
22890,5.737969436503491e-05
29989,5.69404716779418e-05
4189,5.6079704801570855e-05
18485,5.5510601811972356e-05
6978,5.190780819939156e-05
28707,0.0001526435064484377
23109,7.130572936852171e-05
819,0.00011658207914636798
20546,6.252193477261688e-05
21932,7.684585720015691e-05
5328,0.00011417021909212893
8968,6.221343231774203e-05
2243,7.912009176999792e-05
17968,3.169601780242624e-05
20251,4.395324885577146e-05
23262,6.131778974309726e-05
16287,7.827076925439374e-05
18790,6.924444240719168e-05
23683,4.9863192747954865e-05
3536,7.352264530858867e-05
8863,5.883397238292117e-05
12601,5.327462959488546e-05
25157,7.539627028393879e-05
18589,3.094169345514487e-05
7193,4.618146269742974e-05
30037,5.132067179911548e-05
8915,7.416129710315666e-05
13762,4.964207084984745e-05
17171,5.1545934906692395e-05
19475,7.056602199582697e-05
21928,6.938662984715179e-05
28565,6.762305389413374e-05
7942,5.815584099198355e-05
3556,0.00010015075459732516
8845,8.153966124678578e-05
6930,5.019640558500474e-05
28700,5.1198808135024584e-05
1710,8.115589363308067e-05
18062,4.613756732963763e-05
1617,0.00010152742560718797
17867,2.653784368948779e-05
16039,6.887519927574194e-05
16418,6.889991586189748e-05
15554,6.48856055653939e-05
31171,8.572244891994927e-05
18469,6.112246807767798e-05
18476,6.0658050994610926e-05
10070,6.276076538151704e-05
10075,6.183718952636663e-05
6099,6.779130185247569e-05
28612,6.152211907078131e-05
14149,5.269292394113899e-05
26110,7.689369339605132e-05
982,7.467507459770043e-05
17181,5.836242063783079e-05
2758,6.0398192484988404e-05
4624,5.902559116137952e-05
28084,5.7218780109642886e-05
20056,6.67676777230609e-05
3856,0.00015506657483824762
19515,6.343646112145002e-05
23694,5.996202263759122e-05
23695,6.037310960567769e-05
2463,0.00011011606481455414
830,3.568869747013608e-05
19000,9.322189346246793e-05
10860,5.328771200141072e-05
5812,7.85338361385766e-05
21446,5.404123589685343e-05
21445,7.908859921602394e-05
19449,6.901133745122666e-05
19450,4.868093062818428e-05
25680,6.484682751729354e-05
25697,6.68178529277047e-05
10181,6.332402845723596e-05
12483,7.08078807986475e-05
25076,7.117356651607288e-05
3237,5.755856859782541e-05
26100,6.130306012139935e-05
22149,5.881431204610291e-05
22150,5.952456277084832e-05
13707,5.586177284478655e-05
27613,9.411944618126e-05
6861,5.6370340539599684e-05
29409,5.465301366673972e-05
1950,5.686149356723611e-05
20091,5.748600183931263e-05
31172,5.749524100159731e-05
31173,5.633313862949468e-05
54,0.00011082634344251126
5576,4.874647905700933e-05
12020,5.492201405902423e-05
24903,5.237657392953817e-05
19096,6.764033282666184e-05
19404,7.174162767155644e-05
18593,6.563742949447665e-05
3559,3.929133892992556e-05
20918,7.055454061838265e-05
5949,6.403618393874781e-05
28480,0.00024141633088098932
534,5.6985001656474156e-05
21476,6.0756729771625277e-05
23721,6.240738401962841e-05
9859,4.9840055249754706e-05
9858,5.1204243161459656e-05
10050,4.704370711825849e-05
22047,5.220953099943273e-05
5610,8.926809215465997e-05
3296,4.922374472382922e-05
27240,7.762500832110257e-05
30994,4.272194221908797e-05
20096,6.799203742704427e-05
21257,9.26951210019748e-05
9442,2.898943731938709e-05
19247,6.95642869599733e-05
16508,7.72822412560138e-05
16509,3.1175500436583176e-05
18873,5.631269712325824e-05
14956,8.560935522626832e-05
13248,0.00011788001207677377
13249,3.432637158237917e-05
30575,6.963020423854613e-05
24900,6.57843228520295e-05
10306,8.721071439544143e-05
18336,5.728098636830343e-05
2413,5.4361592008542005e-05
2414,5.3255041492147545e-05
13406,3.335217110220741e-05
13396,8.49257129704303e-05
401,7.104695880810703e-05
18366,6.452360604453905e-05
2351,8.443543622741579e-05
14689,5.572520707500014e-05
2774,7.447922442349052e-05
25454,5.134514248058514e-05
25455,5.3026066386565384e-05
2876,5.481706269202275e-05
29874,6.370022513717862e-05
30148,6.455694466686053e-05
10063,4.979268832598684e-05
23862,5.147460913847501e-05
4481,0.00010799723264916868
14365,6.351012440359616e-05
23829,3.627154067349716e-05
10318,5.819177919767599e-05
23979,9.155924270405811e-05
570,6.9638334238125e-05
19361,6.861400064795439e-05
30666,5.828616632531562e-05
19279,4.889499211960833e-05
5865,5.01102889337352e-05
26020,7.880957792869594e-05
10442,7.458885827789778e-05
370,6.999907738407089e-05
371,9.357433898581272e-05
26046,7.41775833217322e-05
26047,5.912915059629221e-05
30933,6.483487492636166e-05
23189,6.974980694389034e-05
23191,7.012363785064283e-05
5882,6.989826801339193e-05
885,7.113711160833006e-05
750,6.991413053095633e-05
19087,5.3488170042334136e-05
11954,0.00010593128474244699
27276,4.943279174288874e-05
510,5.253910914818347e-05
1208,5.307720493478802e-05
17941,5.4431754347198585e-05
23988,6.878655864413729e-05
23990,6.88608689856577e-05
17233,5.240861418727741e-05
18820,6.960487772917666e-05
4963,3.409964390220215e-05
21794,6.524246186344234e-05
1768,7.022372326501963e-05
28502,0.0001273711236237537
79,5.86931021928409e-05
21573,6.866983871378793e-05
21576,8.388708866780565e-05
8396,7.197758349360882e-05
23140,6.9614915306335e-05
1505,7.831602570691098e-05
13803,4.902041042087297e-05
1454,3.096749201018189e-05
29383,0.00012758210736329696
19084,6.163959458574354e-05
20519,6.210679185755837e-05
9514,5.4516267425182846e-05
28957,5.1503511681738644e-05
5318,0.00010163197789295615
30344,6.566931965110921e-05
10060,4.4526961517122826e-05
10061,7.963930990286864e-05
29871,8.030219669914485e-05
6097,0.00013554355071453576
22305,6.669275678530375e-05
2926,7.102875754701215e-05
31001,4.68627256127339e-05
1104,9.516391575077566e-05
1108,2.9502042094455573e-05
1514,0.00011715816194217402
3021,3.274978361219955e-05
30382,8.284355584224081e-05
7755,9.396928905897097e-05
28653,9.606030128931278e-05
9762,4.809332510545376e-05
29188,9.931081722875482e-05
29550,8.762110541305062e-05
29609,6.745589053554504e-05
9990,3.297878305081823e-05
9991,5.576477062256134e-05
22470,5.03788468914382e-05
2045,6.801573123670516e-05
29331,7.715880359124606e-05
19814,7.287072504987861e-05
19816,0.00010186241978613674
10542,6.0249815930132986e-05
31028,5.9536266148245966e-05
28551,8.467828082941723e-05
2983,4.8705866904007044e-05
6293,3.07789653450223e-05
21581,7.588543509406208e-05
1189,8.500738783528562e-05
19122,6.404557812853174e-05
19498,5.8404123325255564e-05
29713,5.8748463723251734e-05
1347,6.61287297018173e-05
1434,0.00010105109481262266
7496,3.0901546499198835e-05
22760,7.63180244150777e-05
1774,6.530432817408206e-05
22679,6.258777966725815e-05
6961,5.824759572312466e-05
6960,5.8487086574152094e-05
20975,4.341779957447851e-05
2848,3.1897519198134325e-05
2849,7.982835285001748e-05
3295,2.9378051535183594e-05
3131,5.586580076331855e-05
4064,8.151118437393467e-05
11965,0.00010492831650438201
30885,4.5732280101989205e-05
12008,3.282105851057039e-05
1837,0.00014219227411891845
15901,2.9625649983051528e-05
7113,9.575397121117644e-05
15602,9.16376184494827e-05
15603,3.524864193714367e-05
564,5.8338054158783926e-05
1844,0.00012313241465984888
9861,6.589723348905719e-05
1323,8.794522038125814e-05
30797,7.014402003486976e-05
22410,7.901978332052744e-05
21100,6.0000701225807904e-05
2860,0.00011290740907327391
8326,4.998485117125429e-05
8322,4.9332783718175075e-05
22054,6.362808167992272e-05
28108,4.822470999086872e-05
28506,5.2094745129933395e-05
30350,7.380092141794987e-05
30351,5.087358820919613e-05
21365,6.732250220333056e-05
6648,7.252882451288525e-05
28973,7.008096151417794e-05
1952,0.00010054334424723714
11111,2.6370493258903476e-05
8571,6.69925539971452e-05
949,0.00010048028964200107
5460,8.079857429393666e-05
11707,7.030416483562807e-05
28498,0.00010275481284326162
10069,7.925383847128971e-05
3825,3.081762963978844e-05
21105,7.602680748262973e-05
25686,4.933610245572376e-05
27691,8.067669641020943e-05
27692,7.490922034167569e-05
19749,9.27834456586517e-05
19750,8.134170929546098e-05
18651,7.747874267980035e-05
28186,7.013406936456947e-05
59,6.352644603074514e-05
28649,6.652056149356476e-05
20136,5.917626624550271e-05
16862,0.00011709856840145665
31022,6.294602230759048e-05
5941,9.789644354228709e-05
23830,6.603517406684458e-05
9982,4.736330352645843e-05
23805,6.98899646983084e-05
9911,5.0586054907622475e-05
18721,6.919377618150359e-05
20763,9.528041482329274e-05
13805,2.968859307772829e-05
6436,4.860749105721477e-05
23165,7.040434221542081e-05
10984,7.252846758571476e-05
24433,6.886141016321263e-05
9946,5.6272883246395374e-05
9950,5.826735775830842e-05
12295,5.4484181238532674e-05
18673,7.769095948787554e-05
902,5.1623687213179154e-05
4048,6.877351258544604e-05
28794,5.5025228407098664e-05
29053,5.8048864324733425e-05
21757,7.415777265896626e-05
21759,5.252536001827917e-05
8512,8.680036202773946e-05
23175,6.392081068423515e-05
8913,4.973375674077408e-05
23331,6.639329825851317e-05
23355,6.347969908352969e-05
19298,7.319592966047506e-05
19299,9.900863241355415e-05
4653,5.0092604033670576e-05
4654,7.085541731697824e-05
24648,6.203019124655549e-05
24650,6.097368291953942e-05
5169,5.7251590393071655e-05
25307,9.525175276563181e-05
21597,6.826480682652745e-05
9716,7.519102022751918e-05
15863,3.05841469272491e-05
1461,9.238086186633934e-05
619,0.00010037344808644385
3344,6.167214750458575e-05
1215,5.5818741476158535e-05
1391,5.600604587295941e-05
24910,7.460003653372954e-05
24913,7.606688890378943e-05
5915,0.00015669034549625966
4995,6.97623506301338e-05
4997,4.8614169221950694e-05
23795,7.032826039536942e-05
23796,6.933424700872982e-05
3305,2.893013587637729e-05
22288,6.935984201325182e-05
1273,5.01653961521211e-05
29348,8.555276702773199e-05
22746,7.474519421248627e-05
12651,6.298898801592782e-05
25182,8.141961582625417e-05
2182,2.9925660681156728e-05
4933,7.287441669226783e-05
4411,0.00012528146095427942
5293,4.5531641872951866e-05
7455,4.8989310397911375e-05
10955,7.567058585060854e-05
17264,6.43779967797133e-05
31209,4.749305629721333e-05
22314,6.90274227487407e-05
24407,6.971828460158012e-05
24408,6.588247388920489e-05
21965,6.716781627690677e-05
7826,7.01743816931838e-05
8703,4.68704069614686e-05
11589,8.834775438770463e-05
30724,7.283919420900773e-05
28792,5.918973967790991e-05
24175,6.614832126485741e-05
24177,6.717280698623467e-05
19049,4.835773637831002e-05
17942,6.0609649210656305e-05
25869,8.400563291096662e-05
3277,9.141720014227048e-05
28736,4.7548861659715394e-05
18310,7.370106111230163e-05
9883,6.837052581404465e-05
2055,5.765362638800137e-05
2060,5.859238102866196e-05
279,0.00011762516305114528
280,8.480819402070832e-05
2201,5.032206014221328e-05
20208,7.194787974019198e-05
135,0.00010346155723032764
9809,7.885843411275061e-05
2519,2.8108493914876046e-05
21881,5.105557728002724e-05
21891,5.5684977138966905e-05
18596,5.8549399468789994e-05
1121,6.554188313529242e-05
18159,6.841148582587379e-05
1694,9.145379119641434e-05
5642,3.1857811772476784e-05
18242,5.286175410879775e-05
18556,5.043620918344969e-05
18557,5.3642934687225613e-05
163,0.00010996490838731344
10849,3.2645762974989554e-05
12879,3.627602718936799e-05
5582,0.000199880481761854
15030,6.01238307405541e-05
3114,4.7879893355726106e-05
24751,6.393632084663423e-05
18452,6.938286463836437e-05
15782,4.755647030972373e-05
20849,4.734080736229335e-05
20847,5.111412799112095e-05
16690,6.990343918432285e-05
24964,7.243772140567555e-05
7529,5.7107078715076063e-05
7880,5.58974483330096e-05
9082,5.5017625984546444e-05
19244,7.077596036732858e-05
3009,8.448830030251085e-05
19044,7.093362199317704e-05
22195,9.071477254707773e-05
18682,6.036007387346922e-05
18683,6.201334787100769e-05
15857,3.420613185850864e-05
26980,8.792645783048796e-05
31126,4.519642788328442e-05
21419,4.554477674474279e-05
21420,8.43636720608174e-05
451,4.990776434861786e-05
786,4.872976344090548e-05
15628,0.00010663264537445215
15632,3.195404602090035e-05
27028,6.402990179380907e-05
865,5.3918091818969435e-05
3055,5.7073222115220775e-05
3517,9.700209873340522e-05
23630,6.952414997998963e-05
30029,4.8314022382824495e-05
7281,7.843697325850431e-05
10610,6.248614180846694e-05
18978,9.661559458071304e-05
3263,6.525650419137994e-05
29594,7.3992006055862e-05
4095,5.396046927854716e-05
21284,7.507756005097998e-05
2496,0.00010692580151022192
10339,6.223088941300999e-05
10351,6.414029905868913e-05
14050,5.914769333512181e-05
4734,5.667143529690281e-05
22382,8.552023203240466e-05
12318,3.2607936799148564e-05
7885,8.628537754696273e-05
21971,6.510467333590338e-05
11570,5.9546728910565304e-05
19369,8.12067020804584e-05
13040,0.00013625275408184925
13041,9.152527531523463e-05
13702,5.473135540408701e-05
14191,5.205337792724173e-05
31023,6.192430667833636e-05
10256,0.00010536777959951354
5815,5.362350569395717e-05
28593,5.129378595476273e-05
4657,9.317102758127198e-05
5984,5.278882532652189e-05
5732,7.69633014505471e-05
9798,5.255724029532425e-05
21663,8.359001680746829e-05
28528,3.295773138953134e-05
5978,5.4573718498680475e-05
15561,5.99382700060504e-05
15565,5.882499561617994e-05
30372,7.829855562237504e-05
2769,4.366411379838185e-05
28415,7.307165176641725e-05
29388,4.7211221524018393e-05
11677,4.905665875858991e-05
11678,4.957198959518584e-05
9760,6.864378180240055e-05
10165,4.548529483145908e-05
8281,3.570520430537893e-05
8284,6.217790918656482e-05
19684,7.184832646583617e-05
55,8.133633383707338e-05
19490,5.621210176402765e-05
10794,5.749678140323738e-05
10795,3.3715091297518426e-05
11065,3.379596658623145e-05
17441,8.650626760819285e-05
20326,6.446240565493452e-05
30560,6.525746806249229e-05
6658,3.536672901980316e-05
6674,6.137855169423913e-05
7261,3.7842205919498515e-05
21376,7.358116893545108e-05
8218,5.669350359678912e-05
12179,5.289967785362269e-05
28394,7.909917423143232e-05
19977,6.164330730294623e-05
18356,6.471291689006786e-05
18359,6.732458048400026e-05
16450,6.71110523307113e-05
16451,6.453613679116785e-05
18768,4.255985717388473e-05
28726,0.00011760510021779886
28608,7.084560343900297e-05
3,8.94279647083337e-05
19163,6.57254384370522e-05
9440,0.0001372948727255607
9479,5.055398359851729e-05
17249,3.0492420605708203e-05
18426,7.487007224898348e-05
20934,6.516549445470849e-05
20935,6.299575141423014e-05
29396,9.484995787342732e-05
27167,5.9948701557316665e-05
27117,6.888221594945876e-05
27114,6.999611005205589e-05
8043,6.607069445221491e-05
6787,8.652655177187203e-05
16454,4.4200896402333557e-05
159,3.338824129981056e-05
30232,8.507357787742356e-05
10695,4.9519106393271856e-05
30991,7.220990924368878e-05
8074,0.00010106284149704044
8146,3.075304453817195e-05
8148,3.5852518496514077e-05
22989,9.373521810406913e-05
18566,7.039241943538935e-05
6687,0.00011005741363605116
30413,6.742269660351662e-05
30882,6.0471778352774734e-05
23832,6.373382662030328e-05
1017,8.498649044693155e-05
19644,5.7612857652036545e-05
19653,8.253462484854741e-05
20472,6.257601341298286e-05
17529,6.019570081036881e-05
26864,6.019570081036881e-05
8685,7.777789324994475e-05
8689,3.1315073696204407e-05
441,9.266191661767322e-05
682,0.00010871140990759015
16149,6.874787828425123e-05
27160,6.699502375249845e-05
26171,5.7598442603200706e-05
6842,8.86018007285634e-05
30138,8.5401974580718e-05
5395,7.165741392605539e-05
5408,5.1940005989075806e-05
23370,7.128602770364013e-05
30839,4.727684240908107e-05
16649,3.652609249949535e-05
27502,6.410922891763094e-05
28842,6.559876381736769e-05
23093,4.6293626238890645e-05
18157,6.701644274521832e-05
14047,3.51877762968751e-05
15258,6.0963867768429954e-05
9374,5.063382537792043e-05
23562,7.20446795374133e-05
24898,6.572914014953715e-05
24902,6.842164657343653e-05
28322,3.0024243221479618e-05
20788,6.66756079526236e-05
5621,8.612087917090383e-05
19485,6.913152079163684e-05
723,7.423878537548434e-05
1021,7.691147729900157e-05
19757,6.52307755979493e-05
10552,6.658217544011725e-05
15138,7.114810185192405e-05
5250,5.894094621506041e-05
21894,5.95282901952424e-05
13317,3.343133663127205e-05
25309,8.522000762296514e-05
23541,6.531748114687123e-05
28934,7.94540738760956e-05
7863,0.00012797689880460954
15674,5.368351993868891e-05
16289,5.97095413379258e-05
29240,0.00010736615115261713
17390,6.872383654252069e-05
29206,0.00012561049020834195
2511,3.407145140640487e-05
10188,3.37205156450901e-05
26973,7.68570156828447e-05
26975,7.131331394974078e-05
5411,6.279251507958946e-05
6789,6.863996008515555e-05
2646,8.453249909583634e-05
12545,4.8470391260761476e-05
21835,7.890813314025653e-05
29441,8.910095657906343e-05
29442,3.4527973121575315e-05
21493,4.742722116292155e-05
31230,6.796447699827752e-05
10209,4.856256188461234e-05
23931,6.906323557868949e-05
31159,6.249031622513509e-05
8665,5.413648327102712e-05
28525,7.499771858743374e-05
11844,4.825918277585315e-05
11847,4.8127088527077116e-05
1453,7.488537659462784e-05
28516,5.7147355424742725e-05
30406,5.271566172479735e-05
8793,3.6166948980850396e-05
20668,6.326224766962051e-05
20252,5.441810885313679e-05
18468,6.135636436131164e-05
18477,7.900433188612338e-05
28742,7.456376402545793e-05
20180,5.2567267943327905e-05
8462,0.00010604163030668545
9228,3.182078258632065e-05
22914,6.629916659526815e-05
7768,4.6123011959395705e-05
28783,0.00011963460220445072
22793,6.468546721023737e-05
13781,3.081394003157143e-05
25945,7.600834445204796e-05
7061,5.6592664472750344e-05
7064,5.797510546965128e-05
3723,9.301801879474478e-05
21015,7.487239102003514e-05
28434,0.00013993619110358064
3795,4.3735852252963724e-05
12209,5.415394560892052e-05
156,7.24377682798711e-05
3281,0.00011943386939732234
31298,4.4046921374934015e-05
13982,6.612439596323809e-05
7327,6.424431225496253e-05
22698,7.217054052012669e-05
2457,5.286323203942592e-05
522,7.70656359691072e-05
9777,4.6023496391340484e-05
7630,9.12750489127687e-05
15707,6.431852275062401e-05
15708,4.396319268524855e-05
2741,0.00013664226083280734
5789,5.036806864549121e-05
2795,6.528801621279244e-05
1089,3.7283645523992524e-05
19694,9.880060005363348e-05
7252,4.278223220466311e-05
9110,8.554168157502018e-05
18141,5.815344243477494e-05
17642,8.2988504225352e-05
17648,3.2791492872007074e-05
15697,4.9347349823286916e-05
19268,6.936405341668723e-05
19269,6.936140361971902e-05
9588,8.425183764616172e-05
28967,3.316119501056521e-05
23360,6.918500683580796e-05
23361,6.86641036317427e-05
9702,7.043269419542512e-05
23692,4.587967795262273e-05
6596,0.0001158502907763241
6598,6.540544850735052e-05
13242,3.368583879586924e-05
18035,6.282562044431577e-05
19776,6.110129336075e-05
798,8.19493524976965e-05
18000,5.558549797002579e-05
18001,5.4497889741484e-05
4682,5.889910886337699e-05
4760,5.8928160047113775e-05
115,6.004384422863172e-05
9693,8.253702577055001e-05
23517,7.310246172087176e-05
9714,8.763981742468144e-05
9460,5.1687167578282666e-05
9463,8.009419676365147e-05
22875,5.718174104948599e-05
23691,7.716745520654726e-05
14484,7.233504376990855e-05
26248,7.460083041286835e-05
18353,7.741785996156944e-05
2036,4.941712120976667e-05
1101,0.00016675391890640649
911,5.132822179360805e-05
1449,6.651588469245403e-05
1450,4.498930962795597e-05
6327,5.1741919436859274e-05
14081,6.288379005338872e-05
26081,6.452309071389232e-05
12770,0.00010437100234247473
22048,7.466004846621037e-05
18038,8.667490402373729e-05
11420,3.243719530614433e-05
7424,8.78026541213745e-05
22720,5.179297261671358e-05
950,0.00012721625337740183
20915,6.896700955574668e-05
20268,5.6214393236430175e-05
5755,5.503157414709762e-05
11742,6.520272560552719e-05
15662,3.6992502479315386e-05
9589,8.921264171883982e-05
28725,3.456619532877118e-05
9811,3.116992364405706e-05
27917,7.896531678721952e-05
27921,5.608188744357697e-05
29525,7.514231747694832e-05
2903,3.396296095832151e-05
20516,8.71373675981337e-05
28915,7.663467839463724e-05
9123,4.916875884094891e-05
18338,6.361481284065282e-05
20301,6.098978767404279e-05
17246,7.005058225774942e-05
6640,9.329410792403996e-05
6744,5.039038445614562e-05
15755,9.852216402463597e-05
15787,5.371236627717024e-05
29911,6.805643859883963e-05
2388,7.193144774947339e-05
8736,5.727953011343462e-05
30719,8.067669641020943e-05
22584,7.246794710790956e-05
28693,4.9444533930875766e-05
890,3.3358267601966304e-05
126,9.649217023094208e-05
2349,7.750454219592997e-05
22369,4.3046245254126646e-05
8070,3.359413940191154e-05
10387,3.211094274496215e-05
24886,5.783169740107384e-05
24887,5.762902222997604e-05
30210,6.300213548901518e-05
25935,6.872834992946119e-05
9417,2.6895442589182882e-05
20290,8.290630417398718e-05
18471,6.064751441138726e-05
6312,0.00010731028555512699
18569,6.888903973117217e-05
25907,7.479662534858741e-05
5692,7.155309698648367e-05
5693,8.746931712044876e-05
29671,6.840042308029471e-05
22112,7.000910249023563e-05
5880,8.080990746936809e-05
22228,6.225706288150618e-05
7211,4.5970416241994555e-05
8582,5.6238515426992305e-05
19021,6.428768960522232e-05
28310,7.333436071157439e-05
29753,6.932103456070603e-05
28409,2.8919604029601065e-05
2986,0.00011689487448395442
20536,4.5179455042634055e-05
4612,0.00013512068066639032
11974,5.011960739318444e-05
12647,5.757771029677143e-05
12648,9.229842592809443e-05
20185,4.742231057131468e-05
21248,6.7692134120933e-05
