node_id,eig_centr 
25603,1.0423235206690252e-13
9313,2.3169715101657205e-18
9317,6.762761865208465e-19
886,8.921547882704659e-16
19560,2.2783177728723694e-16
28696,2.0548303805523375e-10
7857,1.9990842615199568e-42
16305,3.9981685230399136e-42
13373,9.157129130911232e-17
25665,3.5012884018206914e-16
21982,5.140966093965934e-11
8203,1.7578431377550024e-06
8206,7.46847846476757e-07
6832,4.955414005938149e-12
29623,7.349451713642177e-12
1382,8.39771973094165e-15
1157,1.1837693439807053e-14
15898,1.4101445424306537e-19
15899,2.5683124120685063e-20
429,1.3641362384458457e-16
4802,5.448309151742191e-16
16576,3.458690292885608e-13
27470,8.765882752299636e-14
7673,1.757950892985671e-17
20456,9.791080102437574e-18
3784,0.006793042881602594
25974,0.0020499032806903994
6579,1.9226384345826695e-16
20168,5.142300438182321e-16
1230,1.235300096744625e-14
10392,6.993211973825818e-14
10012,1.3760196918000839e-14
24977,2.1841250617516203e-11
655,2.2037036570983568e-11
10087,1.3031325889070637e-17
27774,4.455756255475882e-17
4072,2.5663012876909554e-09
21334,2.9771593642342756e-09
13325,5.747293457471023e-06
27887,1.1044552462511567e-06
1217,2.9042365030206377e-17
21497,3.037283236632704e-17
27248,1.0668443738157606e-11
16235,1.0434291180983142e-11
2085,5.960596635242999e-10
29499,4.568247368115042e-10
3851,2.3961775778716536e-06
6684,3.1373810405176035e-10
28470,1.1607677254287873e-09
15557,2.9026063323067915e-12
14291,1.2563426161126731e-11
2517,5.898244448802208e-15
20348,3.6195449832023654e-15
2500,4.037137048704302e-15
29586,1.4015361067538545e-14
16536,1.278822539116303e-10
27451,4.185891767378578e-11
16269,2.965255858586633e-12
27258,1.634384580853812e-12
23847,3.871209004883209e-15
9692,2.5474087451732505e-13
19169,1.1934760755857756e-12
20978,2.846160041235152e-10
28426,1.2139552925908795e-09
18738,1.1374446359112504e-14
20331,4.4577155070887635e-15
1993,3.214195845180711e-11
2049,7.374458811088949e-12
7843,7.861722119478669e-11
22941,2.137709269042512e-11
7723,9.508965068838936e-09
28166,4.147616223465808e-08
28588,1.3325101614796146e-13
23152,6.164851823856303e-13
4909,5.89942874945318e-15
5873,2.428603330722214e-14
1897,0.033910799186439876
12306,0.02800724709625296
1968,5.786193612690527e-17
1969,2.783478162831295e-17
5361,6.03773715505361e-12
5415,1.7348632727639725e-12
17208,6.154300923849388e-19
17232,1.91884276802721e-18
3521,2.9912709145448478e-09
3523,6.671502761997337e-10
22969,7.412453173434094e-13
3396,3.087793729993039e-12
14312,5.360655850739589e-10
14384,1.1110056214342782e-09
18630,5.872654898131271e-16
18676,2.792350739254443e-16
8967,2.0371701828290803e-12
18986,4.785034939573751e-13
29482,1.167321991542074e-09
19707,2.7995169142462254e-10
1572,1.2678152733378577e-12
7041,2.0742619353920445e-12
2923,6.895399360079866e-16
16217,2.4024030193070385e-15
3439,4.006853917054243e-12
13865,1.797486584306551e-11
21879,3.673593820981895e-17
26244,1.5237090924718844e-16
6003,1.4278360910709923e-17
6005,4.7922257588506204e-17
22319,1.333266766974863e-13
22317,3.0475681268317205e-14
23248,2.21527078406297e-10
3729,6.45440966421035e-11
3585,2.5110158836435486e-10
28539,4.870911334748721e-16
30228,1.0821701194541962e-15
11287,1.3880032800272972e-12
19896,5.576906906317998e-12
19701,2.531989884509881e-09
19699,3.4425135784448133e-09
8229,1.928072255571786e-15
8228,8.105850106034017e-16
3017,3.8632226431142264e-17
29923,5.785985427068941e-17
2389,0.000970878578539622
16151,0.004319419466784822
437,4.993937526438981e-09
439,5.159002658699384e-09
7902,4.557083915104111e-10
2801,1.2764467738215337e-10
22261,6.50273331155958e-11
6039,3.5866044596160356e-11
24500,5.313052832427338e-25
11151,1.8978103064041902e-25
17182,9.525758656158386e-20
17183,3.744347771761024e-19
24746,1.5194847513062663e-11
24747,1.5026870686076478e-11
3548,1.5394521142287272e-10
20909,3.364424106080506e-11
3091,2.344661496394676e-09
21321,5.953160431485488e-09
572,1.7132514678578925e-15
21009,4.493155502781386e-16
11882,4.1915647345467416e-14
26847,2.3662330362785593e-13
3499,4.6143118150585825e-11
9665,1.2187872703651334e-11
18767,2.4557314323834764e-11
7494,8.652650777302452e-11
19948,1.3375180684173463e-14
29539,2.0319266570978648e-14
23369,5.594966079090022e-12
28661,2.3627623490598082e-11
23998,4.342439731087433e-19
10385,1.5255574424377235e-18
12139,3.533773914250893e-19
24869,7.345680284890534e-19
30727,2.112461121393591e-09
19363,1.249463126342293e-09
29362,1.4270352751446507e-09
676,4.307178835113283e-09
19400,1.1778996327356516e-09
8025,8.999960980509343e-10
13674,1.1354624733032746e-15
25867,4.95110591261685e-15
23444,6.125891768421524e-18
9083,2.1246107193400974e-18
20488,3.555120221839316e-11
23671,9.145978544931354e-12
26319,6.017192601121587e-19
28314,1.3779244851358534e-19
1197,6.252677115296269e-10
19692,3.2624327650625946e-10
1953,3.6522940003122046e-14
2053,9.8267257267187e-15
7275,9.70701349843626e-18
21860,3.0277852825491886e-17
11963,2.2552313033896208e-12
11964,5.994360070659391e-12
7482,9.658521743482028e-16
16710,3.610827630540192e-15
2104,5.249176201321115e-13
30961,1.6613605963000282e-13
20683,3.684129475498824e-11
20684,1.0808244999749036e-10
18495,7.605011570542812e-18
18496,4.508171068283536e-18
29588,3.703824783067066e-15
2483,1.331839895231448e-14
1299,2.8497916771241125e-11
1306,1.5693863650110437e-11
3544,3.833769092793669e-12
29498,1.3510364743842792e-12
5345,8.569290848476115e-17
21942,3.483088217250842e-17
28958,6.971961501920055e-11
18036,1.7718215165205157e-11
4384,4.0999701281686214e-11
11646,1.4969026163235083e-11
21119,2.05187571567583e-15
21122,5.354669510199688e-16
7544,3.037808997724261e-13
28428,2.333658057612497e-16
19316,6.856545599698617e-12
29500,7.021259623035388e-12
11782,8.124910447171089e-18
24814,4.08103454521096e-18
238,7.815538453406589e-18
19152,2.4698815550723146e-18
7881,2.0927485528331593e-14
18252,1.025762534171137e-15
603,1.8061300998929687e-18
29032,5.497851633828186e-18
1284,3.131442653956497e-10
19734,1.5967069691707313e-09
6701,1.0156886966990733e-15
28771,2.978143101916567e-16
1924,2.543505742288449e-12
23766,7.9250642401724e-13
29390,4.448337229778523e-14
11883,2.0321333283483447e-09
16701,5.785287496561241e-10
2886,6.358732675540364e-13
2893,2.4332224958438723e-13
8538,1.5174090708144704e-19
8539,4.596536693135105e-19
4309,3.057949610015164e-11
4310,3.3045531512624806e-11
6162,2.038221173430341e-08
18203,4.071313899402584e-09
14203,1.2006791097318818e-17
28120,4.1712122537340235e-17
3752,0.0010736068536366314
7401,0.00019465783336054194
15733,5.993141122605023e-10
15752,1.0806432020788225e-10
22775,8.308440407138567e-17
22776,6.727968268125799e-17
12055,5.936060119174314e-15
29121,2.1647962212155777e-15
16908,1.9627617437312612e-22
18636,5.473053685167278e-22
30679,6.794645440036786e-19
27709,1.675516036333558e-18
8054,2.194089559303018e-09
8059,3.8294997306234983e-10
8680,1.6449872778155356e-17
28403,5.616555343909854e-17
13345,9.059365481661954e-19
20789,2.2668205532324022e-09
20804,1.2223945818359595e-09
24894,1.1837332526580864e-12
24895,1.6919166587065382e-12
12067,3.518001816147831e-15
24918,2.6182749178198856e-15
23611,2.993134711050846e-10
20522,1.2347477336822945e-09
3912,5.296060710313337e-15
21148,1.0185207378819216e-14
30443,3.0002101204724996e-15
2056,0.03954158646046218
29344,0.17936940724881223
7215,1.0563822371311352e-17
7220,1.1866911515184956e-17
1140,7.599752160587136e-16
5962,1.6016499813330877e-15
3503,8.951497584578927e-17
23377,1.5931599951052615e-10
22239,3.492767112556464e-11
29904,1.2398345099413771e-11
8330,1.003853957795011e-12
8337,8.068663730400025e-13
4104,1.6913709493293055e-10
21312,7.595641060433987e-10
16088,3.330829350477662e-11
16087,1.900183036314187e-10
972,7.097080779665708e-18
3113,3.097424335690106e-18
23443,1.2308044811556452e-18
24883,3.860400879674162e-19
15722,1.9221839465477814e-16
15720,7.450774661295595e-16
1171,4.163704779287154e-09
29511,2.2033789959923205e-08
7214,1.46092519524579e-17
28738,4.9384195518813446e-17
21005,2.68574115958837e-16
21006,1.0172714480629605e-15
9199,3.910890067821473e-13
15225,7.385590343895811e-13
15946,1.2324540028074082e-18
20513,4.573943633401132e-18
5171,1.8276213367609238e-14
28559,6.744804325310969e-15
20396,1.2529028976720877e-14
6729,6.693651136869481e-16
18122,1.2664304181703912e-15
10911,1.7355717606181014e-13
28399,2.539545693886763e-08
30821,3.1864989618149174e-08
14776,1.1550919209160392e-18
8169,1.4160444052207464e-06
23073,7.838298067717505e-06
30419,1.946344659464839e-15
22996,8.253652689694668e-16
2580,4.0562686949190284e-16
20365,1.7101084452776697e-15
10279,4.6597706637587085e-20
3947,1.4218628628678965e-20
6425,4.0615805088088305e-17
28467,1.2433290975466284e-16
22477,6.002793761777164e-20
23397,6.890986099551109e-20
22342,1.641543662874745e-11
22343,6.104244465387684e-11
5312,3.932579695509301e-16
17355,2.2309664013892848e-20
18815,7.498821658598956e-20
13366,2.327240376640061e-52
14763,2.327240376640061e-52
816,1.751188648227156e-18
837,4.943758733467167e-19
22911,1.02964869279791e-09
30281,6.096184764665571e-10
14558,3.524643514446313e-27
19562,2.5119528956591943e-15
19566,7.358547022986013e-16
659,6.4146527576356595e-18
19413,6.329974629280411e-18
8407,3.141416199303879e-12
8419,6.548309710946246e-13
13021,2.3096618397032456e-27
19964,5.544673808644901e-27
9013,5.140801289456653e-17
30989,1.6181045537429273e-16
28658,2.93669307712949e-16
21239,5.683262634030809e-16
23186,1.1078993875735794e-17
23187,1.1269889121936814e-17
691,1.54651936851023e-13
29575,2.149702834241822e-13
8974,2.0865692623223553e-12
28121,5.305071461741989e-13
10371,2.1419455932876355e-17
24205,9.5017061106275e-18
2973,2.937624202120966e-14
2974,8.773108103791847e-15
30993,1.4757879120324665e-16
9153,4.419497083755601e-17
6134,2.4031147701535024e-14
6177,8.724881447960815e-14
2385,3.332828413492511e-19
2532,1.105918524766328e-15
2533,2.8758563861690643e-15
755,9.48954229036223e-12
757,2.3924489716928087e-11
24144,8.368965987168449e-16
30536,2.5063761237367164e-15
24768,1.4408316852308053e-13
24769,7.460277809953869e-14
6332,0.0012241620282737332
9510,1.3250147223305314e-06
23609,1.5647862159569053e-06
9941,7.259140132795971e-16
23814,1.9331534501676188e-15
6271,2.315248383743308e-16
22377,8.370202605279629e-16
25585,1.6737339214432968e-10
12262,1.59687155685445e-10
14345,2.2720827885597793e-12
26192,5.2030063953661875e-12
4202,2.692203402471798e-19
28478,1.006514276505072e-18
8038,4.100257814237605e-10
29875,2.056157152852763e-09
13424,1.0363059605289244e-09
20431,4.0309982971231517e-10
5557,4.739754143449615e-17
14164,1.6941510843769925e-16
2340,2.800760283208837e-16
9257,6.579268632063768e-18
30063,2.3212972519834243e-17
8826,3.064215617540985e-19
8778,5.719145440700964e-19
19616,1.778942878425918e-21
23423,3.8049615875882476e-21
5746,6.773733349935207e-16
22093,2.602421058743419e-15
11966,1.3259719376330154e-25
24889,2.8981313883371116e-25
26013,3.0305367527735344e-12
26015,1.0037481788030273e-12
25400,3.31135895489532e-19
25398,4.754179997574578e-19
22472,5.003298369843471e-18
30392,1.5110088967119928e-17
6153,1.788521015663329e-17
6239,4.788723613981056e-18
8196,7.540046034460111e-13
15447,2.0880815774454741e-13
19286,5.8834245795837715e-06
19287,6.339428651492542e-06
8601,5.6325886971188395e-18
8603,1.5795071869433593e-17
888,3.259999445548456e-17
19731,1.082432242007244e-16
9249,1.4642774879045176e-11
14131,4.27860310523299e-16
14145,1.4065299869380344e-15
1060,7.838231267625919e-14
1061,1.6162696641980165e-13
174,8.495876513593614e-12
19150,2.6522872237179337e-12
3800,7.44633820008047e-17
31178,1.3951155879978736e-17
16311,1.1118662024297121e-20
18826,3.620952684495925e-20
10053,2.0016808262221934e-17
361,5.576141772905599e-11
19259,2.800487568177895e-10
9942,1.7053748371180646e-15
18290,1.925705944772415e-15
7989,2.923545411977404e-14
7991,7.307073622037119e-15
24105,3.31864828974928e-20
10545,1.0746574698722728e-20
8379,1.7943265132542815e-15
8380,6.6936398951716345e-15
27146,1.5253832923160741e-12
17160,4.3500948514125014e-08
27766,1.2062923093319149e-08
19235,1.6713227470657904e-09
19236,1.431331509683599e-09
2522,1.1470812045123468e-14
20799,2.5962591164030768e-09
20803,2.556153024083638e-09
5761,2.5957568860805408e-14
30376,1.0777697057416732e-13
1316,6.360502996652311e-18
19752,2.0054147357782347e-17
23158,5.720924212646511e-17
23160,8.736961705490864e-17
26966,1.2463271737739343e-12
3473,2.426102436601232e-14
3474,9.279754451687578e-14
11862,3.0809547525252236e-20
18442,8.179893975021983e-20
23690,5.878148916023024e-11
9695,1.2382282442746708e-10
6713,3.3768526823761937e-12
8341,3.331008631591423e-12
10173,7.604740565781408e-17
146,1.770926370991957e-16
19864,1.1320203690426567e-15
1389,5.754090922502314e-16
22203,3.56769733191284e-18
29938,8.483972881536453e-18
11865,9.942099251423917e-10
14315,3.517161499082337e-10
19383,4.0380898989799523e-13
28632,1.0300690300292602e-13
25403,1.736168574684095e-18
29182,7.135575874392803e-19
21120,5.553977576243658e-16
835,4.947873870296313e-16
1272,6.577846971839022e-13
1289,1.8627231037778675e-13
25385,2.014191498573092e-20
25390,1.650184094248752e-20
23923,4.420437053849344e-18
10198,1.2490471953182061e-18
683,1.0084404946157411e-10
22948,4.804040647239495e-10
11158,2.2487932098513134e-18
11069,7.3173485951238e-18
18438,1.1261013604136908e-19
18443,6.990523141033574e-20
6723,3.5656702227388566e-14
28677,1.3471256997418954e-14
21104,3.597394151923127e-10
20742,3.3810996308789584e-10
9061,7.598478295106349e-11
29800,3.3867626056881093e-15
9985,9.20477838263966e-15
19346,2.061329267465642e-17
19345,4.908599784076123e-17
30757,5.368086852048803e-10
2754,6.941501952980753e-05
27950,1.275074437364521e-10
31096,1.179120601444148e-10
21475,1.7321243024546564e-14
22586,2.1154239127033503e-14
8387,2.2887961699063398e-17
30450,9.40158528229715e-17
7935,3.7036699371510875e-05
302,0.00019195191256877477
11590,4.06915798790732e-10
24725,1.0659568615257614e-10
3317,9.466829876465582e-12
3518,0.02551030194549657
21109,0.005066753109213913
1933,2.801636249797893e-16
20085,1.3484076225413555e-16
11594,1.2400184202488676e-10
11595,4.120407846378606e-10
4082,5.5074824936280226e-11
4239,2.4720809896787364e-10
18383,2.6072860923986017e-18
18384,5.433949305690098e-18
1960,7.686915211863574e-14
6422,2.026648566133365e-14
28883,6.180650778226056e-12
23094,2.2654452297867366e-13
28832,5.847519141016596e-13
25650,3.6863088535096035e-25
30625,2.5591734178505333e-25
635,6.6943199883605e-14
28866,1.4608374012617794e-13
19986,3.763060138058089e-10
19985,1.1470924801626987e-10
2520,5.8216058856730815e-06
2521,1.0196559524881329e-06
706,1.506714177993244e-13
8964,3.5310942081725724e-12
30022,7.943235908400884e-12
21039,3.9035605021694307e-10
21067,1.1079877778356991e-10
23492,7.873382414063621e-19
23493,2.3601069689100676e-18
3437,1.5930906788662954e-10
20856,1.1151221994044031e-10
2771,6.380500176588223e-16
24401,2.129837691713901e-16
24578,1.1180161547206232e-16
18824,3.509956526986999e-19
18836,2.3603927562823743e-19
7828,8.650861244401507e-18
30962,2.7618927551043383e-18
25243,8.600498296912158e-15
12822,2.4076075496125357e-15
1990,4.6279490225391706e-14
6409,1.0093626395298956e-13
8803,3.375753818250088e-20
23283,4.5847904376469396e-20
12068,2.4011868266028242e-15
12069,1.0359034980542761e-14
3604,8.676625864112323e-18
3603,2.3657644467898834e-18
12423,7.356709039031607e-17
25045,2.876030757357274e-16
31067,0.0014010542694297174
13062,1.443686066069297e-20
4086,8.90819956990514e-12
21344,2.7369061050413472e-12
23828,2.178661093424189e-15
9965,1.7903481837379424e-15
4637,6.274991562091806e-12
16631,1.242555220766961e-11
28862,5.327931408491055e-17
25943,6.830694086272447e-19
30099,2.001505893128334e-18
29549,0.0001333167107879167
30822,0.00023044838403975094
23802,1.7472034259593328e-18
30494,4.056200570498345e-18
23260,3.388290673473233e-13
23258,1.938083401276928e-13
9411,1.3099319236520958e-17
30490,5.359090803322868e-18
7398,1.700006372777322e-12
16601,6.909902552197604e-12
7271,9.594656514189444e-18
22674,6.288838323745183e-18
14234,1.8726697638397688e-11
27429,6.193890228701305e-12
9636,7.91134996058415e-09
1875,4.090481778320263e-08
1834,5.955948275775038e-14
6891,1.5720698897383832e-13
30059,2.2037629355900786e-15
4660,1.545905527045062e-07
16900,1.501773125136908e-07
27971,7.7129145462893235e-22
27973,2.557850783801379e-22
22461,9.127009945025216e-19
28643,3.071478614927252e-19
29565,1.2186190614625497e-12
2116,4.154685327198506e-12
1852,6.071369730952589e-09
20058,3.006793580620957e-09
15942,4.880854803761929e-15
9132,1.708513789215265e-18
28917,5.216334611157015e-19
23573,3.1048139578865515e-18
9408,1.6735254447015919e-18
7370,5.0852203480243925e-18
21478,1.6676283098439745e-14
3915,8.256953555678443e-09
4927,5.8707373567304e-17
15927,1.7176839553533607e-16
108,2.859374815560845e-06
22324,5.672716487903758e-07
9669,7.939298615535854e-15
23679,2.0048165082743737e-14
5973,4.792210060484206e-17
6534,1.4277796020244126e-17
22073,2.2616022277639736e-17
5641,6.023377746326934e-18
16139,8.154346578438762e-13
16178,3.160104000212983e-12
28145,4.735767797054903e-16
21262,4.574793078719394e-16
23969,1.610997235277997e-18
10286,1.1394312540527943e-18
29771,1.5150486815236512e-14
1237,6.014728062067317e-14
7294,2.4999091165509434e-11
14239,3.705069161916982e-11
1137,2.053511141469572e-14
1427,9.179165189356719e-15
15739,4.295187050821305e-12
26856,8.002170156179085e-13
1172,1.8859389035608988e-10
19967,4.998749767599871e-10
16792,3.9382126240189924e-11
16793,1.7102753906821953e-11
21968,9.16849554314179e-13
21969,2.166464824400001e-12
7311,2.2665830696897337e-17
16033,1.668016904979467e-14
24958,6.126765735014939e-14
20247,3.849858726732821e-13
29708,1.1566021285404227e-13
291,2.672794441665952e-06
26158,4.975864539997572e-07
19634,7.766449080583576e-15
28669,3.101859723333733e-14
9865,8.035992087379132e-18
23787,6.701776553263583e-18
7847,1.1970758619431363e-11
8155,9.372712584240049e-12
5608,5.232888966441994e-17
29023,1.8989970893894852e-16
22312,3.8520171694326936e-17
28672,8.37685843888626e-15
28933,8.858109927666116e-15
14333,1.112133266671893e-08
21433,2.87981343046097e-09
8325,1.853380380579725e-12
8215,1.6141088175435863e-15
12182,4.441584936412242e-16
1943,5.040541831276732e-15
1949,2.8966577353043757e-15
29161,3.4134752860135544e-07
30221,6.652997084763427e-08
3636,1.4387560801844127e-11
5773,4.707806041987587e-12
6079,3.282701234703812e-11
22292,3.76780423060121e-11
23713,2.5802785434432874e-18
23891,7.157894543580534e-18
22747,2.0601792797852e-18
6572,5.989009267098536e-19
7175,1.2096301498276304e-13
22643,3.012650263295135e-14
4473,2.906026753049282e-10
12172,3.355087611832651e-17
12199,2.1939845308624338e-17
18539,1.423234869775209e-15
5957,2.55869707257744e-15
6423,2.0406115790861627e-14
18697,5.9613271728151715e-15
30467,2.5206760053456245e-15
8927,2.8230432036974984e-15
873,8.304813145975817e-18
1652,2.125441996650932e-18
20029,4.357248797267114e-06
31202,1.882812759601053e-06
28609,1.705306214405811e-11
6042,4.333958067288191e-12
9040,7.620093212610938e-19
26071,5.924276411815743e-19
13675,2.597650008665359e-16
13676,5.660891736773914e-17
14320,1.6153826572555214e-09
14341,3.6980837199584254e-10
18741,1.2392608015174071e-17
30720,1.2381963095971048e-17
17571,3.577296335762707e-18
18828,1.0352548374717728e-17
4381,9.516198203505355e-12
23483,2.587454041335116e-36
31273,1.2937270206675585e-36
10946,1.3513155456208105e-20
10948,4.6796110575433174e-20
194,2.1785574615772067e-11
29966,9.478636644623903e-12
14811,6.4516220633069074e-15
29394,2.0955535773942412e-14
7774,0.000132922393605572
31228,2.4903004376251764e-05
23348,6.71851447296931e-12
23349,7.657355843461594e-12
14938,2.4801868952575425e-22
10350,8.57213705240067e-22
29279,4.167962816596454e-19
30012,1.646534953616274e-18
23888,9.022728043374798e-17
23889,5.323958719117498e-17
9975,4.614020335501046e-14
29013,3.178554043290175e-14
5269,5.756273091206112e-14
5500,1.2725624322399778e-14
10079,1.181743816201852e-15
10082,3.412124345185689e-15
3079,8.993669373203952e-21
20561,2.668818793188779e-20
2637,1.0779897398313765e-19
2639,3.6460410272829905e-19
28974,3.2084087350670827e-14
23677,9.601442557052753e-15
28757,5.963802717859313e-16
692,4.632809627840245e-09
3269,1.7010786372925121e-09
27426,4.551824558335267e-12
14419,1.2226247294978166e-10
29288,2.7259924959414164e-11
21443,1.3378019492598615e-08
3766,0.015470890384319208
3835,0.014104985309333355
8671,2.610890292214452e-05
20202,3.700992872124714e-05
21098,1.1008296692007251e-10
3997,2.193901653264419e-07
21317,1.349255488277153e-07
27422,7.513634354279249e-12
6577,1.26585514553221e-16
22495,4.70482004608534e-16
17560,5.110663804670386e-10
31110,1.1681099053075566e-10
15406,2.2152792982820085e-19
28856,7.965219094598356e-19
8496,6.961737396144921e-12
1894,4.997920760931666e-18
29495,2.0831233142145353e-17
4542,2.1055135566388053e-14
4543,5.27820082109216e-15
6424,1.2210298357512274e-17
22436,4.572575061827907e-17
20434,4.496440330622039e-11
1276,9.415307487582805e-13
6761,3.021894997916846e-13
6243,1.4084921798972921e-14
22354,1.3222195489520046e-14
25436,8.056701045828047e-20
25437,3.2609801894611033e-20
14390,1.6329674719601635e-14
7114,7.1438449428997136e-09
22618,2.1354275524545632e-08
28555,1.888602133655386e-15
5718,4.332007643310568e-16
8520,6.426120422024503e-19
8522,1.3774734667662134e-18
2120,9.398151399544511e-15
2132,2.3491336860237704e-15
11006,1.1109799308775688e-06
23242,6.365487298741722e-06
22951,1.0958521131152214e-05
22953,2.6207396915955703e-06
14716,1.372949840390808e-20
1244,3.1760742720485683e-16
1247,1.0032987788634486e-16
4723,5.110210286820858e-13
4724,1.0178383432466474e-12
3733,8.263449855302719e-09
1877,4.768755883059039e-07
6335,9.483352777628819e-08
22853,2.2995402805265945e-09
22854,3.975206062812479e-09
23741,4.7127478416636524e-14
30511,3.3144788319253625e-14
7073,8.029485504174216e-06
28441,4.447396268233006e-05
1179,5.273327394270949e-10
1715,7.674115440272691e-10
4900,1.5471457262619747e-09
31076,3.5413662184939446e-10
23783,4.6103828416568834e-17
9867,1.591515744557667e-16
9211,8.085469119446606e-11
14314,1.8589322182683498e-11
1376,1.1493002223990758e-15
1377,3.4289583036677296e-16
7101,2.859791794967435e-06
22619,5.192491513026852e-07
30769,3.171001624667471e-11
30770,6.148097145068612e-12
4986,2.88786932795971e-11
4987,1.1141294486391709e-10
8032,1.2931776354260625e-13
8051,4.0208403377279194e-14
10890,2.0312170680909532e-11
24374,5.157976778274597e-11
7692,2.0661379290338428e-11
7698,4.539649460450811e-12
6638,3.7431033970571873e-14
30017,1.4418543996942006e-14
1655,6.3053231336319506e-18
19927,2.7748934581179727e-18
23826,8.85817879170674e-15
3477,2.0019362643582355e-12
3486,1.0693810012197388e-11
18585,2.5039322354063548e-20
18587,5.379474680177296e-20
673,2.5732071683614834e-15
1573,4.406461280439586e-15
20620,1.3315179115586383e-12
20621,5.235223398746057e-12
9847,5.201514207911028e-14
23061,9.39952129437064e-17
28826,9.310874704341059e-17
20785,1.3806158737466637e-09
716,3.170638927185456e-16
715,1.5005780599603525e-16
10025,1.096224762140106e-12
14045,6.251711787712588e-13
29353,3.256221298655324e-09
8015,3.533619543749157e-10
3547,7.219367374957293e-10
18751,6.08040025422455e-17
24375,3.074731814967573e-17
26005,1.3090387487507917e-09
13947,1.3056439825828599e-09
6187,1.606457705290411e-10
3077,4.208682463833653e-17
25679,3.8147245033985064e-15
25739,1.32631163096317e-15
2560,1.2594756708288178e-14
14238,4.627327325367084e-11
27390,1.8425787156629404e-11
23190,9.200752520877819e-20
21779,8.224757862469365e-12
30268,7.151719999398034e-12
5671,2.0305767211111683e-15
5672,1.0947112279872944e-14
6488,5.591395398794924e-11
22523,2.0809598985823033e-10
22148,2.8433159576096546e-11
22360,4.084057366763508e-11
25768,1.7728563543939295e-15
8216,1.323945090258508e-15
12183,7.579844656570705e-16
243,5.13895159451315e-07
19237,1.1436578672317243e-07
29285,5.770274576415286e-07
26060,4.6044483958727454e-17
26061,2.810758403590623e-17
16976,5.84120109019851e-12
26981,2.6235606062690078e-11
15711,6.508820351864198e-11
31332,2.2364306159823128e-10
12208,5.611783500950495e-11
30285,2.086747280154989e-11
29809,6.457447190270562e-12
31305,1.2508554828636702e-11
8996,1.603369123008008e-14
19241,1.625010757670786e-14
15705,1.483985141005944e-10
4431,4.3911733172984445e-14
28486,1.4922550859671492e-13
4853,2.406323621548795e-14
21701,7.050044838466511e-15
10078,1.6094784878985737e-15
23869,2.1461207627569364e-15
5620,1.4721042851066e-13
7810,5.1966960997090753e-14
7809,5.945604066017119e-14
12100,3.592025905276982e-16
2647,1.488139879938946e-15
29901,1.890340807571771e-08
315,4.334915342136706e-08
16372,6.937534788222087e-12
27343,1.8191039102605244e-12
3478,7.294790143370178e-14
4280,4.8561636422585255e-11
26125,2.0601742871567237e-10
8729,4.967913194455671e-13
22241,2.1130123609050514e-12
6828,1.9957783191938573e-14
14470,5.0770706757114604e-15
23920,1.421935712235182e-20
10189,4.769150762412453e-21
6100,1.1821251230803175e-18
7490,4.217418739305887e-18
20088,1.7210966189708991e-15
26270,7.012453286859679e-13
28300,2.427828215928081e-12
945,2.255230935794575e-11
17263,1.2918279826936316e-10
8189,4.47336566790985e-13
28408,9.253117814121094e-14
29150,2.032396287308357e-06
29151,4.2443872217572416e-07
25377,2.138628116879579e-11
4129,5.922896469908018e-10
20589,2.6605912472838943e-09
19949,5.906878954885106e-15
21823,1.7188669488917848e-15
12488,1.0360008478697603e-13
14275,2.368364311664964e-13
19738,7.988132289981151e-10
1902,0.01940544686910625
20073,0.11118061762064764
12070,2.4011868266028242e-15
23848,2.335055969659756e-14
28671,6.047583098446785e-15
4955,2.908948426371041e-14
31155,4.086595176547503e-14
6728,1.5800866424582432e-16
6731,5.691444072440757e-16
31151,9.747401852935108e-16
30013,2.831612563801789e-15
24956,2.9492749794078295e-11
24957,1.2601470388903412e-10
646,2.018819709473627e-11
24976,7.5984381783422e-12
7540,1.0173642463811345e-12
22778,4.263333117999533e-12
20899,2.2105810204174516e-11
22707,3.5197389929596567e-17
13703,3.941414007347933e-18
19683,7.467958784725174e-15
1152,1.0222701720909482e-14
4406,1.8486526188258806e-18
8628,0.005824618844590031
18716,0.001048576845551408
30508,5.2099077024875e-11
4632,1.7479237893950534e-10
19261,6.10232882775369e-08
8254,4.8787309734270744e-14
28859,4.834558169367596e-20
8569,3.371639715121874e-20
28469,7.120535397721314e-15
21266,1.7733144652856872e-15
26274,1.8190173535235896e-13
28309,4.2688007887582075e-14
9087,2.0692879523158969e-19
9088,7.78584216763236e-19
20404,1.0799107462089499e-13
2630,4.1070200919139403e-13
26570,3.914311859338739e-15
31224,3.914311859338739e-15
21068,5.3271742015148907e-17
21071,2.3204750494204953e-17
27782,1.4669616809595195e-17
9988,2.7684238371829196e-15
19720,8.291535311524389e-16
20109,5.368093327449305e-16
1944,2.5578107152916177e-15
3052,6.160212305434552e-20
3074,1.929081142686781e-20
19585,2.3728262695968325e-19
905,6.506368105239086e-20
21533,1.1298801853611144e-14
21534,1.0387774767275758e-14
22846,1.6020778002253924e-18
7636,1.3072028205499476e-18
25240,6.2144893706567715e-15
25242,9.726498764998309e-15
28552,1.309405568023579e-16
30356,5.584704322352497e-16
28711,3.39323971816077e-13
30943,9.232035579307939e-14
25379,5.95872216271212e-11
25749,1.5984890564237628e-15
30616,5.363008153023755e-15
27738,6.076975767781604e-16
